2026-02-26 15:44:44,879 | INFO | uvicorn.error | Started server process [5502]
2026-02-26 17:20:55,672 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=status prompt_id=None node_id=None
2026-02-26 17:20:55,672 | INFO | app.comfyui | ComfyUI event: type=executing prompt_id=867a2807-8be2-4049-97e6-fbd8606d1ef5 node_id=None
2026-02-26 17:20:55,672 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=executing prompt_id=867a2807-8be2-4049-97e6-fbd8606d1ef5 node_id=None
2026-02-26 17:20:55,672 | INFO | app.execution | All prompts completed for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:20:55,672 | INFO | app.execution | Finalizing task: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 final_status=success completed_prompt_ids=['867a2807-8be2-4049-97e6-fbd8606d1ef5']
2026-02-26 17:20:55,684 | INFO | app.execution | WS client disconnected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:20:55,684 | INFO | uvicorn.error | connection closed
2026-02-26 17:21:01,063 | INFO | uvicorn.error | ('127.0.0.1', 65498) - "WebSocket /api/v1/execution/ws/256c3fa2-a960-494c-8fcd-9e3929a05a01" [accepted]
2026-02-26 17:21:01,063 | INFO | app.execution | WS client connected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01 (total: 1)
2026-02-26 17:21:01,063 | INFO | uvicorn.error | connection open
2026-02-26 17:21:09,773 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=1 total=1
2026-02-26 17:21:09,775 | INFO | app | [0e89bbbd] GET /api/v1/tasks?page=1&page_size=10 -> 200 (34.04ms)
2026-02-26 17:21:09,776 | INFO | uvicorn.access | 127.0.0.1:49164 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-26 17:21:11,681 | INFO | app.execution | WS client disconnected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:21:11,681 | INFO | uvicorn.error | connection closed
2026-02-26 17:21:12,087 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=1 total=1
2026-02-26 17:21:12,091 | INFO | app | [d69720c0] GET /api/v1/tasks?page=1&page_size=10 -> 200 (27.17ms)
2026-02-26 17:21:12,092 | INFO | uvicorn.access | 127.0.0.1:49164 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-26 17:21:13,567 | INFO | uvicorn.error | ('127.0.0.1', 49198) - "WebSocket /api/v1/execution/ws/256c3fa2-a960-494c-8fcd-9e3929a05a01" [accepted]
2026-02-26 17:21:13,568 | INFO | app.execution | WS client connected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01 (total: 1)
2026-02-26 17:21:13,569 | INFO | uvicorn.error | connection open
2026-02-26 17:22:24,291 | INFO | app.execution | WS client disconnected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:22:24,297 | INFO | uvicorn.error | connection closed
2026-02-26 17:22:24,395 | INFO | app | [c40ffc01] GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 -> 200 (85.61ms)
2026-02-26 17:22:24,396 | INFO | uvicorn.access | 127.0.0.1:49568 - "GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 HTTP/1.1" 200
2026-02-26 17:25:37,001 | INFO | uvicorn.error | Shutting down
2026-02-26 17:25:37,107 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-26 17:25:37,110 | INFO | uvicorn.error | Application shutdown complete.
2026-02-26 17:25:37,111 | INFO | uvicorn.error | Finished server process [54064]
2026-02-26 17:25:37,851 | INFO | uvicorn.error | Started server process [57102]
2026-02-26 17:25:37,851 | INFO | uvicorn.error | Waiting for application startup.
2026-02-26 17:25:37,853 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-26 17:25:37,958 | INFO | uvicorn.error | Application startup complete.
2026-02-26 17:25:47,788 | INFO | uvicorn.error | Shutting down
2026-02-26 17:25:47,905 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-26 17:25:47,906 | INFO | uvicorn.error | Application shutdown complete.
2026-02-26 17:25:47,906 | INFO | uvicorn.error | Finished server process [57102]
2026-02-26 17:25:48,710 | INFO | uvicorn.error | Started server process [57194]
2026-02-26 17:25:48,711 | INFO | uvicorn.error | Waiting for application startup.
2026-02-26 17:25:48,711 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-26 17:25:48,799 | INFO | uvicorn.error | Application startup complete.
2026-02-26 17:26:10,519 | INFO | uvicorn.error | Shutting down
2026-02-26 17:26:10,624 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-26 17:26:10,635 | INFO | uvicorn.error | Application shutdown complete.
2026-02-26 17:26:10,635 | INFO | uvicorn.error | Finished server process [57194]
2026-02-26 17:26:11,866 | INFO | uvicorn.error | Started server process [57473]
2026-02-26 17:26:11,866 | INFO | uvicorn.error | Waiting for application startup.
2026-02-26 17:26:11,867 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-26 17:26:12,073 | INFO | uvicorn.error | Application startup complete.
2026-02-26 17:26:20,089 | INFO | uvicorn.error | Shutting down
2026-02-26 17:26:20,191 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-26 17:26:20,192 | INFO | uvicorn.error | Application shutdown complete.
2026-02-26 17:26:20,192 | INFO | uvicorn.error | Finished server process [57473]
2026-02-26 17:26:21,214 | INFO | uvicorn.error | Started server process [57656]
2026-02-26 17:26:21,215 | INFO | uvicorn.error | Waiting for application startup.
2026-02-26 17:26:21,215 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-26 17:26:21,449 | INFO | uvicorn.error | Application startup complete.
2026-02-26 17:26:40,990 | INFO | app | [75513be2] GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 -> 200 (163.26ms)
2026-02-26 17:26:40,991 | INFO | uvicorn.access | 127.0.0.1:51104 - "GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 HTTP/1.1" 200
2026-02-26 17:26:41,001 | INFO | uvicorn.error | ('127.0.0.1', 51106) - "WebSocket /api/v1/execution/ws/256c3fa2-a960-494c-8fcd-9e3929a05a01" [accepted]
2026-02-26 17:26:41,001 | INFO | app.execution | WS client connected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01 (total: 1)
2026-02-26 17:26:41,003 | INFO | uvicorn.error | connection open
2026-02-26 17:26:46,840 | INFO | app.execution | WS client disconnected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:26:46,841 | INFO | uvicorn.error | connection closed
2026-02-26 17:26:46,997 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=1 total=1
2026-02-26 17:26:46,998 | INFO | app | [68190e39] GET /api/v1/tasks?page=1&page_size=10 -> 200 (68.73ms)
2026-02-26 17:26:46,998 | INFO | uvicorn.access | 127.0.0.1:51143 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-26 17:26:48,009 | INFO | uvicorn.error | ('127.0.0.1', 51154) - "WebSocket /api/v1/execution/ws/256c3fa2-a960-494c-8fcd-9e3929a05a01" [accepted]
2026-02-26 17:26:48,009 | INFO | app.execution | WS client connected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01 (total: 1)
2026-02-26 17:26:48,010 | INFO | uvicorn.error | connection open
2026-02-26 17:26:48,923 | INFO | app.execution | WS client disconnected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:26:48,923 | INFO | uvicorn.error | connection closed
2026-02-26 17:26:50,382 | INFO | uvicorn.error | ('127.0.0.1', 51172) - "WebSocket /api/v1/execution/ws/256c3fa2-a960-494c-8fcd-9e3929a05a01" [accepted]
2026-02-26 17:26:50,382 | INFO | app.execution | WS client connected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01 (total: 1)
2026-02-26 17:26:50,383 | INFO | uvicorn.error | connection open
2026-02-26 17:26:52,528 | INFO | app.execution | WS client disconnected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:26:52,530 | INFO | uvicorn.error | connection closed
2026-02-26 17:27:14,269 | INFO | uvicorn.error | ('127.0.0.1', 51327) - "WebSocket /api/v1/execution/ws/256c3fa2-a960-494c-8fcd-9e3929a05a01" [accepted]
2026-02-26 17:27:14,270 | INFO | app.execution | WS client connected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01 (total: 1)
2026-02-26 17:27:14,271 | INFO | uvicorn.error | connection open
2026-02-26 17:27:16,180 | INFO | app.execution | WS client disconnected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:27:16,180 | INFO | uvicorn.error | connection closed
2026-02-26 17:28:36,487 | INFO | uvicorn.error | Shutting down
2026-02-26 17:28:36,596 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-26 17:28:36,597 | INFO | uvicorn.error | Application shutdown complete.
2026-02-26 17:28:36,597 | INFO | uvicorn.error | Finished server process [57656]
2026-02-26 17:28:38,207 | INFO | uvicorn.error | Started server process [59015]
2026-02-26 17:28:38,208 | INFO | uvicorn.error | Waiting for application startup.
2026-02-26 17:28:38,208 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-26 17:28:38,296 | INFO | uvicorn.error | Application startup complete.
2026-02-26 17:28:58,006 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=1 total=1
2026-02-26 17:28:58,010 | INFO | app | [a861595f] GET /api/v1/tasks?page=1&page_size=10 -> 200 (116.32ms)
2026-02-26 17:28:58,010 | INFO | uvicorn.access | 127.0.0.1:51943 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-26 17:29:00,987 | INFO | app | [4d2268c3] GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 -> 200 (89.31ms)
2026-02-26 17:29:00,987 | INFO | uvicorn.access | 127.0.0.1:51943 - "GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 HTTP/1.1" 200
2026-02-26 17:29:02,812 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=1 total=1
2026-02-26 17:29:02,820 | INFO | app | [ce1e3283] GET /api/v1/tasks?page=1&page_size=10 -> 200 (26.15ms)
2026-02-26 17:29:02,821 | INFO | uvicorn.access | 127.0.0.1:51983 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-26 17:29:03,634 | INFO | app | [95c3f48a] GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 -> 200 (22.25ms)
2026-02-26 17:29:03,635 | INFO | uvicorn.access | 127.0.0.1:51983 - "GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 HTTP/1.1" 200
2026-02-26 17:29:03,642 | INFO | uvicorn.error | ('127.0.0.1', 51993) - "WebSocket /api/v1/execution/ws/256c3fa2-a960-494c-8fcd-9e3929a05a01" [accepted]
2026-02-26 17:29:03,645 | INFO | app.execution | WS client connected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01 (total: 1)
2026-02-26 17:29:03,646 | INFO | uvicorn.error | connection open
2026-02-26 17:29:07,312 | INFO | app.execution | Execute task requested: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 status=success has_workflow=True node_count=3
2026-02-26 17:29:07,329 | INFO | app.execution | Task marked running on execute request: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:29:07,329 | INFO | app.comfyui | Connecting to ComfyUI WS: ws://34.59.208.230:8188/ws?clientId=5d660cc61526458ba6eea4ccf354da26
2026-02-26 17:29:09,253 | INFO | app.comfyui | Connected to ComfyUI WS: client_id=5d660cc61526458ba6eea4ccf354da26
2026-02-26 17:29:09,254 | INFO | app.execution | ComfyUI listener connected before submit: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 client_id=5d660cc61526458ba6eea4ccf354da26
2026-02-26 17:29:09,254 | INFO | app.comfyui | Submitting prompt to ComfyUI: api_url=http://34.59.208.230:8188/api/prompt client_id=5d660cc61526458ba6eea4ccf354da26 node_count=3
2026-02-26 17:29:09,311 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=status prompt_id=None node_id=None
2026-02-26 17:29:11,943 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=status prompt_id=None node_id=None
2026-02-26 17:29:11,944 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=status prompt_id=None node_id=None
2026-02-26 17:29:11,945 | INFO | app.comfyui | ComfyUI event: type=execution_start prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=None
2026-02-26 17:29:11,945 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=execution_start prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=None
2026-02-26 17:29:11,945 | INFO | app.comfyui | ComfyUI event: type=execution_cached prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=None
2026-02-26 17:29:11,946 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=execution_cached prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=None
2026-02-26 17:29:11,947 | INFO | app.comfyui | ComfyUI event: type=executing prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=1
2026-02-26 17:29:11,947 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=executing prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=1
2026-02-26 17:29:11,969 | INFO | httpx | HTTP Request: POST http://34.59.208.230:8188/api/prompt "HTTP/1.1 200 OK"
2026-02-26 17:29:11,970 | INFO | app.comfyui | ComfyUI /api/prompt accepted: prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 has_node_errors=False response_keys=['node_errors', 'number', 'prompt_id']
2026-02-26 17:29:11,970 | INFO | app.execution | ComfyUI submit result: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 error=
2026-02-26 17:29:11,996 | INFO | app.execution | Prompt id attached to listener: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1
2026-02-26 17:29:11,996 | INFO | app.execution | Execution start broadcasted: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1
2026-02-26 17:29:11,997 | INFO | app | [995308e4] POST /api/v1/execution/task/256c3fa2-a960-494c-8fcd-9e3929a05a01 -> 200 (4714.30ms)
2026-02-26 17:29:11,997 | INFO | uvicorn.access | 127.0.0.1:51983 - "POST /api/v1/execution/task/256c3fa2-a960-494c-8fcd-9e3929a05a01 HTTP/1.1" 200
2026-02-26 17:29:12,021 | INFO | app | [8a1b6dab] GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 -> 200 (13.07ms)
2026-02-26 17:29:12,021 | INFO | uvicorn.access | 127.0.0.1:51983 - "GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 HTTP/1.1" 200
2026-02-26 17:29:14,092 | INFO | app.comfyui | ComfyUI event: type=executing prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=3
2026-02-26 17:29:14,092 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=executing prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=3
2026-02-26 17:29:14,276 | INFO | app.comfyui | ComfyUI event: type=executed prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=3
2026-02-26 17:29:14,277 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=executed prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=3
2026-02-26 17:29:14,474 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=status prompt_id=None node_id=None
2026-02-26 17:29:14,474 | INFO | app.comfyui | ComfyUI event: type=executing prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=None
2026-02-26 17:29:14,474 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=executing prompt_id=05a7423b-9d34-42e3-8446-ee389f0a97a1 node_id=None
2026-02-26 17:29:14,474 | INFO | app.execution | All prompts completed for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:29:14,474 | INFO | app.execution | Finalizing task: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 final_status=success completed_prompt_ids=['05a7423b-9d34-42e3-8446-ee389f0a97a1']
2026-02-26 17:29:14,493 | INFO | app.execution | WS client disconnected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:29:14,493 | INFO | uvicorn.error | connection closed
2026-02-26 17:29:28,339 | INFO | app | [55692ec2] GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 -> 200 (29.86ms)
2026-02-26 17:29:28,340 | INFO | uvicorn.access | 127.0.0.1:52138 - "GET /api/v1/tasks/256c3fa2-a960-494c-8fcd-9e3929a05a01 HTTP/1.1" 200
2026-02-26 17:29:28,361 | INFO | uvicorn.error | ('127.0.0.1', 52144) - "WebSocket /api/v1/execution/ws/256c3fa2-a960-494c-8fcd-9e3929a05a01" [accepted]
2026-02-26 17:29:28,362 | INFO | app.execution | WS client connected for task 256c3fa2-a960-494c-8fcd-9e3929a05a01 (total: 1)
2026-02-26 17:29:28,363 | INFO | uvicorn.error | connection open
2026-02-26 17:29:32,412 | INFO | app.execution | Execute task requested: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 status=success has_workflow=True node_count=3
2026-02-26 17:29:32,418 | INFO | app.execution | Task marked running on execute request: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01
2026-02-26 17:29:32,419 | INFO | app.comfyui | Connecting to ComfyUI WS: ws://34.59.208.230:8188/ws?clientId=518014095f93482e92e0edb1e33c1cc3
2026-02-26 17:29:34,204 | INFO | app.comfyui | Connected to ComfyUI WS: client_id=518014095f93482e92e0edb1e33c1cc3
2026-02-26 17:29:34,205 | INFO | app.execution | ComfyUI listener connected before submit: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 client_id=518014095f93482e92e0edb1e33c1cc3
2026-02-26 17:29:34,205 | INFO | app.comfyui | Submitting prompt to ComfyUI: api_url=http://34.59.208.230:8188/api/prompt client_id=518014095f93482e92e0edb1e33c1cc3 node_count=3
2026-02-26 17:29:34,226 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=status prompt_id=None node_id=None
2026-02-26 17:29:36,337 | INFO | httpx | HTTP Request: POST http://34.59.208.230:8188/api/prompt "HTTP/1.1 200 OK"
2026-02-26 17:29:36,339 | INFO | app.comfyui | ComfyUI /api/prompt accepted: prompt_id=514c34a6-1aca-4be2-8429-d5db2b0b85f9 has_node_errors=False response_keys=['node_errors', 'number', 'prompt_id']
2026-02-26 17:29:36,339 | INFO | app.execution | ComfyUI submit result: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 prompt_id=514c34a6-1aca-4be2-8429-d5db2b0b85f9 error=
2026-02-26 17:29:36,354 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=status prompt_id=None node_id=None
2026-02-26 17:29:36,354 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=status prompt_id=None node_id=None
2026-02-26 17:29:36,354 | INFO | app.comfyui | ComfyUI event: type=execution_start prompt_id=514c34a6-1aca-4be2-8429-d5db2b0b85f9 node_id=None
2026-02-26 17:29:36,354 | INFO | app.execution | Execution event relayed: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 type=execution_start prompt_id=514c34a6-1aca-4be2-8429-d5db2b0b85f9 node_id=None
2026-02-26 17:29:36,354 | INFO | app.execution | Prompt id attached to listener: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 prompt_id=514c34a6-1aca-4be2-8429-d5db2b0b85f9
2026-02-26 17:29:36,354 | INFO | app.execution | Execution start broadcasted: task_id=256c3fa2-a960-494c-8fcd-9e3929a05a01 prompt_id=514c34a6-1aca-4be2-8429-d5db2b0b85f9
2026-02-26 17:29:36,355 | INFO | app | [a6543019] POST /api/v1/execution/task/256c3fa2-a960-494c-8fcd-9e3929a05a01 -> 200 (3962.35ms)
2026-02-26 17:29:36,355 | INFO | uvicorn.access | 127.0.0.1:52138 - "POST /api/v1/execution/task/256c3fa2-a960-494c-8fcd-9e3929a05a01 HTTP/1.1" 200
